HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:46.935,0.031,-0.281,1.125,1
2018-06-14 14:25:46.985,0.125,-0.234,1.125,1
2018-06-14 14:25:47.035,0.156,-0.250,1.109,1
2018-06-14 14:25:47.085,0.266,-0.203,1.109,1
2018-06-14 14:25:47.135,0.375,0.000,1.125,1
2018-06-14 14:25:47.185,0.391,0.078,1.141,1
2018-06-14 14:25:47.235,0.359,0.156,1.125,1
2018-06-14 14:25:47.285,0.344,0.219,1.125,1
2018-06-14 14:25:47.335,0.281,0.312,1.141,1
2018-06-14 14:25:47.385,0.219,0.344,1.141,1
2018-06-14 14:25:47.435,0.156,0.391,1.125,1
2018-06-14 14:25:47.485,-0.094,0.359,1.109,1
2018-06-14 14:25:47.535,-0.141,0.297,1.109,1
2018-06-14 14:25:47.585,-0.203,0.266,1.141,1
2018-06-14 14:25:47.635,-0.250,0.203,1.141,1
2018-06-14 14:25:47.685,-0.266,0.078,1.109,1
2018-06-14 14:25:47.735,-0.250,0.000,1.109,1
2018-06-14 14:25:47.785,-0.266,-0.062,1.172,1
2018-06-14 14:25:47.835,-0.109,-0.219,1.125,1
2018-06-14 14:25:47.885,-0.031,-0.250,1.125,1
2018-06-14 14:25:47.935,-0.031,-0.266,1.141,1
2018-06-14 14:25:47.985,0.109,-0.281,1.125,1
2018-06-14 14:25:48.035,0.250,-0.234,1.125,1
2018-06-14 14:25:48.085,0.312,-0.141,1.109,1
2018-06-14 14:25:48.135,0.375,-0.062,1.141,1
2018-06-14 14:25:48.185,0.406,0.109,1.141,1
2018-06-14 14:25:48.235,0.344,0.203,1.141,1
2018-06-14 14:25:48.285,0.359,0.219,1.141,1
2018-06-14 14:25:48.335,0.266,0.312,1.125,1
2018-06-14 14:25:48.385,0.172,0.359,1.125,1
2018-06-14 14:25:48.435,0.125,0.375,1.125,1
2018-06-14 14:25:48.485,0.016,0.375,1.109,1
2018-06-14 14:25:48.535,-0.188,0.297,1.141,1
2018-06-14 14:25:48.585,-0.234,0.219,1.141,1
2018-06-14 14:25:48.635,-0.266,0.141,1.141,1
2018-06-14 14:25:48.685,-0.281,0.094,1.141,1
2018-06-14 14:25:48.735,-0.281,-0.047,1.125,1
2018-06-14 14:25:48.785,-0.234,-0.109,1.141,1
2018-06-14 14:25:48.835,-0.188,-0.172,1.125,1
2018-06-14 14:25:48.885,0.016,-0.281,1.125,1
2018-06-14 14:25:48.935,0.094,-0.250,1.141,1
2018-06-14 14:25:48.985,0.141,-0.234,1.125,1
2018-06-14 14:25:49.035,0.234,-0.219,1.125,1
2018-06-14 14:25:49.085,0.359,-0.141,1.141,1
2018-06-14 14:25:49.135,0.375,-0.031,1.141,1
2018-06-14 14:25:49.185,0.391,0.047,1.141,1
2018-06-14 14:25:49.235,0.406,0.109,1.141,1
2018-06-14 14:25:49.285,0.312,0.266,1.125,1
2018-06-14 14:25:49.335,0.250,0.344,1.141,1
2018-06-14 14:25:49.385,0.172,0.359,1.141,1
2018-06-14 14:25:49.435,0.062,0.391,1.125,1
2018-06-14 14:25:49.485,-0.062,0.359,1.109,1
2018-06-14 14:25:49.535,-0.125,0.328,1.172,1
2018-06-14 14:25:49.585,-0.141,0.312,1.141,1
2018-06-14 14:25:49.635,-0.297,0.125,1.172,1
2018-06-14 14:25:49.685,-0.281,0.031,1.125,1
2018-06-14 14:25:49.735,-0.281,-0.016,1.125,1
2018-06-14 14:25:49.785,-0.234,-0.156,1.141,1
2018-06-14 14:25:49.835,-0.156,-0.219,1.141,1
2018-06-14 14:25:49.885,-0.047,-0.250,1.125,1
2018-06-14 14:25:49.935,0.000,-0.266,1.141,1
2018-06-14 14:25:49.985,0.219,-0.234,1.125,1
2018-06-14 14:25:50.035,0.297,-0.156,1.094,1
2018-06-14 14:25:50.085,0.344,-0.109,1.156,1
2018-06-14 14:25:50.135,0.375,-0.047,1.141,1
2018-06-14 14:25:50.185,0.391,0.078,1.141,1
2018-06-14 14:25:50.235,0.359,0.156,1.125,1
2018-06-14 14:25:50.285,0.375,0.172,1.125,1
2018-06-14 14:25:50.335,0.203,0.359,1.141,1
2018-06-14 14:25:50.385,0.125,0.375,1.125,1
2018-06-14 14:25:50.435,0.078,0.391,1.141,1
2018-06-14 14:25:50.485,-0.047,0.375,1.109,1
2018-06-14 14:25:50.535,-0.141,0.312,1.125,1
2018-06-14 14:25:50.585,-0.203,0.266,1.141,1
2018-06-14 14:25:50.635,-0.250,0.172,1.125,1
2018-06-14 14:25:50.685,-0.250,0.047,1.125,1
2018-06-14 14:25:50.735,-0.250,-0.062,1.141,1
2018-06-14 14:25:50.785,-0.219,-0.125,1.125,1
2018-06-14 14:25:50.835,-0.172,-0.203,1.125,1
2018-06-14 14:25:50.885,-0.047,-0.281,1.125,1
2018-06-14 14:25:50.935,0.062,-0.281,1.141,1
2018-06-14 14:25:50.985,0.141,-0.234,1.125,1
2018-06-14 14:25:51.035,0.281,-0.172,1.094,1
2018-06-14 14:25:51.085,0.359,-0.078,1.125,1
2018-06-14 14:25:51.135,0.391,0.016,1.141,1
2018-06-14 14:25:51.185,0.406,0.109,1.141,1
2018-06-14 14:25:51.235,0.375,0.172,1.141,1
2018-06-14 14:25:51.285,0.312,0.250,1.109,1
2018-06-14 14:25:51.335,0.281,0.297,1.125,1
2018-06-14 14:25:51.385,0.250,0.344,1.125,1
2018-06-14 14:25:51.435,-0.016,0.375,1.141,1
2018-06-14 14:25:51.485,-0.062,0.328,1.094,1
2018-06-14 14:25:51.535,-0.109,0.312,1.094,1
2018-06-14 14:25:51.585,-0.219,0.266,1.141,1
2018-06-14 14:25:51.635,-0.266,0.156,1.156,1
