HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:43.428,0.293,-0.055,-1.095,1
2018-06-14 14:25:43.461,0.314,-0.038,-1.035,1
2018-06-14 14:25:43.495,0.280,0.084,-1.060,1
2018-06-14 14:25:43.528,0.335,0.197,-1.112,1
2018-06-14 14:25:43.562,0.188,0.277,-1.017,1
2018-06-14 14:25:43.595,0.184,0.256,-1.022,1
2018-06-14 14:25:43.629,0.126,0.286,-1.004,1
2018-06-14 14:25:43.662,0.080,0.319,-1.013,1
2018-06-14 14:25:43.696,0.008,0.336,-1.026,1
2018-06-14 14:25:43.729,-0.021,0.353,-1.125,1
2018-06-14 14:25:43.763,-0.054,0.370,-1.078,1
2018-06-14 14:25:43.796,-0.188,0.311,-1.009,1
2018-06-14 14:25:43.830,-0.201,0.294,-1.073,1
2018-06-14 14:25:43.863,-0.230,0.282,-1.035,1
2018-06-14 14:25:43.897,-0.322,0.227,-1.035,1
2018-06-14 14:25:43.930,-0.351,0.067,-1.052,1
2018-06-14 14:25:43.964,-0.364,0.004,-1.056,1
2018-06-14 14:25:43.997,-0.326,-0.034,-1.035,1
2018-06-14 14:25:44.031,-0.343,-0.050,-1.004,1
2018-06-14 14:25:44.064,-0.276,-0.155,-0.987,1
2018-06-14 14:25:44.098,-0.255,-0.189,-1.022,1
2018-06-14 14:25:44.131,-0.159,-0.265,-1.035,1
2018-06-14 14:25:44.165,-0.159,-0.286,-1.194,1
2018-06-14 14:25:44.198,-0.004,-0.282,-1.013,1
2018-06-14 14:25:44.232,0.017,-0.277,-1.065,1
2018-06-14 14:25:44.265,0.096,-0.231,-1.095,1
2018-06-14 14:25:44.299,0.130,-0.214,-1.047,1
2018-06-14 14:25:44.332,0.146,-0.218,-1.056,1
2018-06-14 14:25:44.366,0.201,-0.147,-1.035,1
2018-06-14 14:25:44.399,0.247,-0.055,-1.047,1
2018-06-14 14:25:44.433,0.305,-0.050,-1.035,1
2018-06-14 14:25:44.466,0.293,0.088,-1.103,1
2018-06-14 14:25:44.500,0.243,0.105,-1.009,1
2018-06-14 14:25:44.533,0.264,0.193,-1.035,1
2018-06-14 14:25:44.567,0.247,0.168,-1.013,1
2018-06-14 14:25:44.600,0.192,0.261,-1.004,1
2018-06-14 14:25:44.634,0.146,0.324,-1.095,1
2018-06-14 14:25:44.667,0.080,0.345,-1.095,1
2018-06-14 14:25:44.701,0.004,0.345,-1.065,1
2018-06-14 14:25:44.734,-0.004,0.353,-1.060,1
2018-06-14 14:25:44.768,-0.071,0.374,-1.065,1
2018-06-14 14:25:44.801,-0.247,0.282,-1.022,1
2018-06-14 14:25:44.834,-0.255,0.244,-1.060,1
2018-06-14 14:25:44.868,-0.264,0.214,-1.047,1
2018-06-14 14:25:44.901,-0.285,0.223,-1.043,1
2018-06-14 14:25:44.935,-0.343,0.080,-1.073,1
2018-06-14 14:25:44.968,-0.351,0.063,-1.065,1
